L. Brogno,24,Belgium,68,Sparta Rotterdam,€1.1M,€7K
L. Broź,31,Poland,67,Legia Warszawa,€500K,€6K
L. Bruins,30,Netherlands,69,Excelsior,€975K,€7K
L. Bruno,20,Italy,55,Vercelli,€130K,€1K
L. Burliga,29,Poland,65,Jagiellonia Białystok,€400K,€3K
L. Burnet,26,Netherlands,66,Excelsior,€650K,€3K
L. Butelle,34,France,74,Club Brugge KV,€2.3M,€17K
L. Bätge,19,Germany,59,Eintracht Frankfurt,€280K,€1K
L. Bünning,19,Germany,58,Werder Bremen II,€250K,€1K
L. Caldirola,26,Italy,75,SV Werder Bremen,€7M,€24K
L. Callegari,19,France,64,Paris Saint-Germain,€875K,€8K
L. Candellone,19,Italy,62,Ternana,€575K,€5K
L. Capezzi,22,Italy,70,Sampdoria,€2.7M,€20K
L. Carević,18,Montenegro,60,FC Barcelona B,€350K,€1K
L. Carole,26,France,74,Sevilla FC,€5.5M,€45K
L. Castaignos,24,Netherlands,73,Vitesse,€5.5M,€15K
L. Castaldo,35,Italy,69,Avellino,€475K,€3K
L. Castiglia,28,Italy,65,Vercelli,€525K,€1K
L. Cattaneo,28,Italy,52,Brescia,€50K,€1K
L. Cavanda,26,Belgium,72,Standard de Liège,€3.1M,€32K
L. Ceccarelli,34,Italy,68,Virtus Entella,€270K,€2K
L. Ceppitelli,27,Italy,72,Cagliari,€3M,€30K
L. Checchin,20,Italy,63,Brescia,€600K,€4K
L. Choutesiotis,22,Greece,60,Olympiakos CFP,€210K,€1K
L. Christensen,22,Denmark,68,Brøndby IF,€1.4M,€11K
L. Christodoulopoulos,30,Greece,74,AEK Athens,€5.5M,€1K
L. Cichos,21,Germany,59,FSV Zwickau,€190K,€1K
L. Cigarini,31,Italy,76,Cagliari,€6.5M,€54K
L. Ciman,31,Belgium,75,Montreal Impact,€4.5M,€8K
L. Clemenza,19,Italy,63,Ascoli,€650K,€1K
L. Coccolo,19,Italy,58,Perugia,€240K,€1K
L. Crecco,21,Italy,66,Lazio,€1M,€9K
L. Crisetig,24,Italy,73,Bologna,€5M,€40K
L. Crosta,19,Italy,64,Cagliari,€800K,€4K
L. Cueto,21,Germany,59,SC Preußen Münster,€300K,€1K
L. Da Silva Lopes,18,Portugal,67,Peterborough United,€1.6M,€4K
L. Damour,26,France,66,Cardiff City,€700K,€8K
L. Daschner,18,Germany,58,MSV Duisburg,€260K,€1K
L. De Bock,24,Belgium,73,Club Brugge KV,€4.2M,€18K
L. De Silvestri,29,Italy,76,Torino,€6M,€45K
L. Deaux,28,France,76,En Avant de Guingamp,€6M,€26K
L. Del Pinto,27,Italy,59,Benevento Calcio,€130K,€4K
L. Del Prete,31,Italy,70,Perugia,€1.2M,€4K
L. Demaj,19,Germany,50,SV Meppen,€60K,€1K
L. Dendoncker,22,Belgium,79,RSC Anderlecht,€15M,€25K
L. Depoitre,28,Belgium,74,Huddersfield Town,€6M,€50K
L. Dias,18,France,51,Nîmes Olympique,€60K,€1K
L. Dickmann,20,Italy,67,Novara,€1.2M,€2K
L. Digne,23,France,79,FC Barcelona,€14M,€125K
L. Dimata,19,Belgium,72,VfL Wolfsburg,€5.5M,€24K
L. Diony,24,France,76,AS Saint-Étienne,€10M,€37K
L. Dos Santos,24,France,64,Valenciennes FC,€500K,€1K
L. Duarte,26,Netherlands,68,Heracles Almelo,€1M,€7K
L. Dubois,22,France,75,FC Nantes,€8.5M,€18K
L. Dürholtz,23,Germany,61,Holstein Kiel,€325K,€2K
L. Fabiański,32,Poland,80,Swansea City,€8.5M,€60K
L. Fasan,23,Italy,59,Bury,€150K,€1K
L. Faye,19,Netherlands,60,Vitesse,€400K,€1K
L. Fejsa,28,Serbia,82,SL Benfica,€18M,€18K
L. Fer,27,Netherlands,77,Swansea City,€10M,€68K
L. Fernandes,24,Denmark,64,SønderjyskE,€475K,€3K
L. Fesser,22,Germany,51,SC Paderborn 07,€50K,€1K
L. Fiordilino,20,Italy,51,Palermo,€50K,€1K
L. Forte,22,Italy,59,Pescara,€220K,€1K
L. Fosgaard,30,Denmark,63,Lyngby BK,€350K,€2K
L. Fritzson,21,Sweden,60,Östersunds FK,€300K,€1K
L. Fröde,22,Germany,66,MSV Duisburg,€825K,€2K
L. Gambin,24,Malta,61,Luton Town,€325K,€4K
L. Garritano,23,Italy,70,Chievo Verona,€2.6M,€12K
L. Gatto,25,Italy,67,Salernitana,€950K,€4K
L. Geertruida,16,Netherlands,59,Feyenoord,€280K,€1K
L. George,30,Netherlands,68,Melbourne Victory,€850K,€7K
L. Gerlspeck,18,Germany,59,FC Ingolstadt 04,€230K,€2K
L. Germoni,19,Italy,62,Parma,€575K,€4K
L. Giorgi,30,Italy,68,La Spezia,€825K,€3K
L. Goretzka,22,Germany,82,FC Schalke 04,€30M,€46K
L. Goujon,21,France,67,AJ Auxerre,€1.2M,€4K
L. Grabovac,19,Austria,56,SKN St. Pölten,€190K,€2K
L. Greco,30,Italy,70,Bari,€1.6M,€4K
L. Grill,18,Germany,58,1. FC Kaiserslautern,€210K,€1K
L. Grorud,33,Norway,61,Sandefjord Fotball,€100K,€1K
L. Grossi,19,Italy,58,Vercelli,€250K,€1K
L. Grozurek,25,Austria,65,FC Admira Wacker Mödling,€650K,€3K
L. Gugganig,22,Austria,66,SpVgg Greuther Fürth,€825K,€3K
L. Guwara,21,Germany,66,1. FC Kaiserslautern,€825K,€5K
L. Görtler,23,Germany,65,FC Utrecht,€750K,€4K
L. Gülen,23,Switzerland,67,Kayserispor,€850K,€7K
L. Hallenius,28,Sweden,64,GIF Sundsvall,€475K,€2K
L. Haren,19,Denmark,52,Randers FC,€110K,€1K
L. Hemmerich,19,Germany,60,VfL Bochum,€450K,€3K
L. Hernández,21,France,77,Atlético Madrid,€13.5M,€36K
L. Heynke,17,Germany,61,1. FC Magdeburg,€450K,€1K
L. Hinterseer,26,Austria,73,VfL Bochum,€5M,€21K
L. Hoffmann,20,Germany,60,SG Sonnenhof Großaspach,€290K,€1K
L. Holtby,26,Germany,77,Hamburger SV,€10.5M,€38K
L. Hrádecký,27,Finland,81,Eintracht Frankfurt,€14.5M,€28K
L. Hägg-Johansson,22,Sweden,60,Kalmar FF,€230K,€1K
L. Höler,22,Germany,68,SV Sandhausen,€1.2M,€5K
L. Immers,31,Netherlands,73,ADO Den Haag,€3.4M,€13K
L. Insigne,26,Italy,85,Napoli,€45M,€115K
L. Janoszka,30,Poland,68,Zagłębie Lubin,€850K,€6K
L. Jans,24,Luxembourg,71,Waasland-Beveren,€2.5M,€8K
L. Jensen,20,Germany,61,Werder Bremen II,€450K,€1K
L. Jonsson,24,Sweden,59,IK Sirius,€140K,€1K
L. Jović,19,Serbia,70,Eintracht Frankfurt,€3.4M,€6K
L. Juliš,22,Czech Republic,67,Sparta Praha,€1.3M,€1K
L. Jäger,23,Austria,65,1. FC Nürnberg,€625K,€3K
L. Kalinić,27,Croatia,77,KAA Gent,€7M,€19K
L. Kalludra,25,Sweden,63,Kristiansund BK,€475K,€1K
L. Karius,24,Germany,80,Liverpool,€14M,€71K
L. Kjemhus,23,Norway,58,Sogndal,€190K,€1K
L. Klante,18,Germany,54,SC Preußen Münster,€110K,€1K
L. Kleinheisler,23,Hungary,69,,€0,
L. Kleinheisler,23,Hungary,69,,€0,€0.00
L. Klostermann,21,Germany,72,RB Leipzig,€4.9M,€25K
L. Klünter,21,Germany,69,1. FC Köln,€1.6M,€13K
L. Koopmans,24,Netherlands,67,PSV,€725K,€6K
L. Kosakiewicz,26,Poland,56,Korona Kielce,€100K,€1K
L. Koscielny,31,France,84,Arsenal,€21M,€150K
L. Koutris,21,Greece,69,Olympiakos CFP,€1.3M,€1K
L. Kozák,28,Czech Republic,72,Bari,€3.2M,€5K
L. Krajnc,22,Slovenia,70,Frosinone,€2.1M,€26K
L. Krakowczyk,19,Poland,53,Piast Gliwice,€130K,€1K
L. Krejčí,24,Czech Republic,77,Bologna,€11.5M,€52K
L. Krogh Gerson,27,Luxembourg,64,GIF Sundsvall,€500K,€2K
L. Kruse,33,Germany,68,Holstein Kiel,€450K,€6K
L. Kryger,34,Denmark,62,AC Horsens,€150K,€2K
L. Kubáň,30,Czech Republic,62,Sandecja Nowy Sącz,€220K,€1K
L. Kurzawa,24,France,80,Paris Saint-Germain,€16.5M,€69K
L. Königshofer,28,Austria,62,SpVgg Unterhaching,€240K,€1K
L. Kübler,24,Germany,69,SC Freiburg,€1.1M,€11K
L. Labylle,26,Belgium,64,VVV-Venlo,€425K,€3K
L. Lacroix,25,Switzerland,72,AS Saint-Étienne,€3.5M,€20K
L. Landre,25,France,70,Genoa,€2M,€18K
L. Lauberbach,19,Germany,56,Rot-Weiß Erfurt,€140K,€1K
L. Laverone,28,Italy,67,Avellino,€600K,€3K
L. Lerager,23,Denmark,75,Girondins de Bordeaux,€9M,€33K
L. Lezzerini,22,Italy,66,Avellino,€800K,€1K
L. Lingman,19,Finland,56,HJK Helsinki,€150K,€1K
L. Lollo,26,Italy,72,Empoli,€3.8M,€4K
L. Madej,35,Poland,61,Śląsk Wrocław,€110K,€1K
L. Maloney,17,Germany,56,1. FC Union Berlin,€180K,€2K
L. Mancuso,25,Italy,67,Pescara,€925K,€4K
L. Maniero,18,Italy,54,Cittadella,€140K,€1K
L. Marengo,25,Netherlands,64,SK Brann,€525K,€2K
L. Mareček,27,Czech Republic,73,Sparta Praha,€3.4M,€1K
L. Marković,23,Serbia,76,Liverpool,€10M,€84K
L. Marrone,27,Italy,73,Bari,€3.8M,€71K
L. Marseiler,20,Germany,56,SpVgg Unterhaching,€150K,€1K
L. Marson,19,Italy,54,Sassuolo,€120K,€1K
L. Martinelli,28,Italy,66,Foggia,€525K,€2K
L. Matarese,19,Italy,52,Frosinone,€110K,€1K
L. Matarrese,20,Belgium,57,Sint-Truidense VV,€160K,€1K
L. Mazzitelli,21,Italy,73,Sassuolo,€4.9M,€32K
L. Memushaj,30,Albania,72,Benevento Calcio,€2.9M,€4K
L. Milivojević,26,Serbia,77,Crystal Palace,€9.5M,€53K
L. Mocio,23,France,63,Olympique Lyonnais,€375K,€6K
L. Modrić,31,Croatia,89,Real Madrid CF,€57M,€340K
L. Moneta,23,Poland,62,Legia Warszawa,€450K,€2K
L. Montipó,21,Italy,58,Novara,€160K,€1K
L. Mora,29,Italy,71,Ferrara (SPAL),€2.3M,€11K
L. Morosini,21,Italy,69,Avellino,€1.7M,€14K
L. Mousset,21,France,69,Bournemouth,€1.6M,€29K
L. Mühl,20,Germany,68,1. FC Nürnberg,€1.5M,€6K
L. Nabab,29,France,67,US Orléans Loiret Football,€750K,€5K
L. Nangis,23,France,70,Valenciennes FC,€2.4M,€4K
L. Narsingh,26,Netherlands,75,Swansea City,€7M,€62K
L. Nestor,28,France,67,Valenciennes FC,€725K,€4K
L. Nganioni,22,France,66,Olympique Lyonnais,€725K,€12K
L. Nielsen,29,Denmark,71,Malmö FF,€1.8M,€5K
L. Nielsen,30,Denmark,67,Lech Poznań,€575K,€6K
L. Nienhuis,27,Netherlands,66,Sparta Rotterdam,€500K,€3K
L. Nilsen,22,Norway,56,Tromsø IL,€130K,€1K
L. Nilsson,35,Sweden,65,IF Elfsborg,€250K,€2K
L. Nizzetto,31,Italy,67,Virtus Entella,€650K,€2K
L. Néry,26,France,69,Valenciennes FC,€1.1M,€4K
L. Obraniak,32,Poland,70,AJ Auxerre,€1.4M,€7K
L. Odak,27,Croatia,63,Rot-Weiß Erfurt,€350K,€1K
L. Opdam,21,Netherlands,63,AZ Alkmaar,€525K,€2K
L. Paganini,24,Italy,67,Frosinone,€1M,€3K
L. Pasciuti,27,Italy,73,Carpi,€4.2M,€5K
L. Pavoletti,28,Italy,77,Cagliari,€9M,€70K
L. Pellegrini,21,Italy,77,Roma,€13M,€48K
L. Perrin,31,France,83,AS Saint-Étienne,€17.5M,€46K
L. Petri,18,Germany,51,SV Darmstadt 98,€70K,€1K
L. Petry,24,Denmark,62,FC Nordsjælland,€400K,€3K
L. Pintor,16,France,54,Stade Brestois 29,€150K,€1K
L. Pionnier,35,France,74,Montpellier Hérault SC,€1.3M,€12K
L. Pirard,22,Belgium,68,Sint-Truidense VV,€900K,€5K
L. Piszczek,32,Poland,83,Borussia Dortmund,€14.5M,€66K
L. Piątek,31,Poland,67,Termalica Bruk-Bet Nieciecza,€525K,€4K
L. Plogmann,17,Germany,57,Werder Bremen II,€190K,€1K
L. Podolski,32,Germany,80,Vissel Kobe,€12M,€13K
L. Pokorný,23,Czech Republic,73,Montpellier Hérault SC,€4.7M,€20K
L. Polvani,22,Italy,60,Empoli,€300K,€1K
L. Pompilio,25,Italy,53,Foggia,€80K,€1K
L. Putaro,20,Germany,64,DSC Arminia Bielefeld,€825K,€2K
L. Puyo,28,France,68,Angers SCO,€900K,€16K
L. Pérez,27,Italy,65,Ascoli,€625K,€2K
L. Radliński,34,Poland,59,Sandecja Nowy Sącz,€60K,€1K
L. Rajot,19,France,59,Clermont Foot 63,€325K,€1K
L. Ranieri,18,Italy,59,Fiorentina,€290K,€4K
L. Rath,25,Austria,63,SV Mattersburg,€400K,€4K
L. Reis,17,Netherlands,56,FC Groningen,€180K,€1K
L. Rigoni,32,Italy,75,Genoa,€5M,€29K
L. Ritzka,19,Germany,59,Hannover 96,€220K,€3K
L. Rizzo,25,Italy,75,Ferrara (SPAL),€8M,€44K
L. Rose,25,France,72,FC Lorient,€3.4M,€6K
L. Rosić,24,Serbia,71,SC Braga,€2.8M,€7K
L. Rosseti,22,Italy,68,Ascoli,€1.3M,€3K
L. Rossettini,32,Italy,76,Genoa,€4.4M,€32K
L. Rougeaux,23,France,64,KV Kortrijk,€500K,€4K
L. Rupp,26,Germany,76,TSG 1899 Hoffenheim,€9M,€38K
L. Rémy,30,France,77,UD Las Palmas,€8.5M,€26K
L. Röser,23,Germany,65,SG Dynamo Dresden,€750K,€4K
L. Sahlin,20,Sweden,54,GIF Sundsvall,€100K,€1K
L. Samson,21,Germany,66,Eintracht Braunschweig,€925K,€5K
L. Sané,21,Germany,82,Manchester City,€34.5M,€125K
L. Saporetti,21,Italy,54,Parma,€100K,€1K
L. Scaglia,30,Italy,69,Parma,€975K,€4K
L. Schaub,22,Austria,74,SK Rapid Wien,€7.5M,€20K
L. Scherff,20,Germany,53,Hansa Rostock,€120K,€1K
L. Schmitz,28,Germany,70,Fortuna Düsseldorf,€1.4M,€18K
L. Schnellbacher,23,Germany,60,VfR Aalen,€290K,€1K
L. Schubert,28,Austria,58,Derry City,€130K,€1K
L. Schwechlen,28,France,65,Göztepe,€450K,€5K
L. Schweers,21,Germany,67,SC Preußen Münster,€925K,€1K
L. Schøne,31,Denmark,77,Ajax,€7.5M,€15K
L. Sekulski,26,Poland,66,Jagiellonia Białystok,€800K,€4K
L. Sepe,26,Italy,74,Napoli,€4.9M,€38K
L. Sepsi,30,Romania,66,1. FC Nürnberg,€475K,€4K
L. Siligardi,29,Italy,73,Parma,€3.9M,€7K
L. Skorupski,26,Poland,76,Roma,€6.5M,€46K
L. Skowron,26,Poland,60,St. Patrick's Athletic,€190K,€1K
L. Slagveer,23,Netherlands,68,FC Twente,€1.2M,€8K
L. Soares,23,France,64,Clermont Foot 63,€575K,€2K
L. Sobiech,26,Germany,74,FC St. Pauli,€5.5M,€18K
L. Souchaud,21,France,63,La Berrichonne de Châteauroux,€525K,€1K
L. Sowah,24,Germany,62,Cracovia,€325K,€1K
L. Spalvis,22,Lithuania,72,1. FC Kaiserslautern,€4.9M,€11K
L. Spendlhofer,24,Austria,70,SK Sturm Graz,€2M,€12K
L. Spinazzola,24,Italy,76,Atalanta,€10.5M,€81K
L. Stindl,28,Germany,82,Borussia Mönchengladbach,€23M,€56K
L. Stojanović,23,Serbia,67,Royal Antwerp FC,€1M,€8K
L. Stoll,21,Germany,62,SC Preußen Münster,€450K,€1K
L. Strizzolo,25,Italy,65,Cittadella,€700K,€1K
L. Stulac,22,Slovenia,61,F.B.C. Unione Venezia,€290K,€1K
L. Tankulic,26,Germany,61,Sportfreunde Lotte,€325K,€1K
L. Taurino,22,Italy,55,Ternana,€120K,€1K
L. Teddy,19,France,54,Le Havre AC,€130K,€1K
L. Tempelmann,18,Germany,59,SC Freiburg,€325K,€2K
L. Ten Teije,19,Netherlands,60,Vitesse,€375K,€1K
L. Teodorczyk,26,Poland,78,RSC Anderlecht,€12.5M,€29K
L. Thy,25,Germany,69,VVV-Venlo,€1.3M,€17K
L. Thürauer,29,Austria,66,SKN St. Pölten,€625K,€5K
L. Tigges,18,Germany,49,VfL Osnabrück,€50K,€1K
L. Tonelli,27,Italy,79,Napoli,€12.5M,€68K
L. Tousart,20,France,78,Olympique Lyonnais,€14M,€43K
L. Tousart,20,France,78,Olympique Lyonnais,€14M,€43K
L. Tousart,20,France,78,Olympique Lyonnais,€14M,€43K
L. Tousart,20,France,78,Olympique Lyonnais,€14M,€43K
L. Toussaint,21,France,60,FC Metz,€240K,€2K
L. Trałka,33,Poland,70,Lech Poznań,€725K,€7K
L. Tremolada,25,Italy,68,Ternana,€1.2M,€1K
L. Trossard,22,Belgium,73,KRC Genk,€5.5M,€15K
L. Unnerstall,26,Germany,71,VVV-Venlo,€2M,€7K
L. Valzania,21,Italy,68,Pescara,€1.6M,€12K
L. Van Eenoo,26,Belgium,66,KV Kortrijk,€775K,€5K
L. Venuti,22,Italy,70,Benevento Calcio,€2.5M,€29K
L. Verna,24,Italy,64,Carpi,€625K,€1K
L. Verstraete,18,Belgium,62,KAA Gent,€625K,€2K
L. Vibe,30,Denmark,72,Brentford,€3M,€32K
L. Vido,20,Italy,60,Atalanta,€400K,€3K
L. Vignali,21,Italy,65,La Spezia,€800K,€1K
L. Vilsvik,28,Norway,72,Strømsgodset IF,€2.5M,€4K
L. Vitale,29,Italy,71,Salernitana,€1.8M,€4K
L. Vocaj,23,Germany,62,Rot-Weiß Erfurt,€375K,€1K
L. Vácha,28,Czech Republic,73,Sparta Praha,€3.2M,€1K
L. Wackerle,21,Austria,50,SKN St. Pölten,€30K,€1K
L. Wahlqvist,20,Sweden,69,IFK Norrköping,€1.4M,€3K
L. Walker,29,Gibraltar,64,Notts County,€425K,€6K
L. Wasmus,20,Germany,58,Werder Bremen II,€190K,€1K
L. Watkowiak,21,Germany,62,SV Wehen Wiesbaden,€375K,€1K
L. Wolsztyński,22,Poland,64,Górnik Zabrze,€625K,€2K
L. Woudenberg,23,Netherlands,69,SC Heerenveen,€1.2M,€5K
L. Zander,21,Germany,64,FC St. Pauli,€675K,€5K
L. Zanimacchia,18,Italy,58,Genoa,€260K,€3K
L. Zanon,20,Italy,61,Ternana,€350K,€7K
L. Załuska,35,Poland,67,Pogoń Szczecin,€180K,€2K
L. Zidane,19,France,64,Real Madrid CF,€500K,€10K
L. Zima,23,Czech Republic,64,Genoa,€475K,€5K
L. Zingerle,23,Germany,65,SC Paderborn 07,€550K,€1K
L. Zuffi,27,Switzerland,74,FC Basel,€5.5M,€32K
L. Zwoliński,24,Poland,66,Pogoń Szczecin,€850K,€2K
L. de Jong,26,Netherlands,76,PSV,€9M,€21K
L. van Dijk,21,Netherlands,60,Willem II,€290K,€1K
L. von Piechowski,23,Germany,61,Chemnitzer FC,€290K,€1K
L. Öhman,25,Sweden,62,AFC Eskilstuna,€325K,€1K
L. Öztunali,21,Germany,76,1. FSV Mainz 05,€11.5M,€25K
L. Đorđević,22,Montenegro,67,Arsenal Tula,€1.1M,€29K
L. Šimić,20,Croatia,64,Empoli,€600K,€7K
Laguardia,27,Spain,76,Deportivo Alavés,€7.5M,€25K
Landeta,21,Spain,64,Deportivo Alavés,€575K,€4K
Lara,17,Spain,59,Sevilla Atlético,€270K,€1K
Lasure,23,Spain,65,Real Zaragoza,€650K,€3K
Lato,19,Spain,74,Valencia CF,€7M,€13K
Laure,32,Spain,73,AD Alcorcón,€2.2M,€11K
Lekue,24,Spain,75,Athletic Club de Bilbao,€9M,€22K
Leonardo Rocha,19,Portugal,60,CD Leganés,€325K,€2K
Licá,28,Portugal,67,Granada CF,€775K,€8K
Lillo,28,Spain,72,CA Osasuna,€2.5M,€8K
Linares,34,Spain,69,Real Oviedo,€550K,€7K
Lluis López,20,Spain,68,RCD Espanyol,€1.3M,€11K
Lobato,28,Spain,69,Sporting Kansas City,€1.1M,€6K
Lombán,30,Spain,75,SD Eibar,€4.9M,€18K
Lora,30,Spain,74,Real Sporting de Gijón,€4.1M,€11K
Loureiro,20,Spain,60,Córdoba CF,€260K,€1K
Lucas João,23,Portugal,69,Sheffield Wednesday,€1.4M,€29K
Lucas Pérez,28,Spain,81,RC Deportivo de La Coruña,€18.5M,€135K
Lucas Torró,22,Spain,71,CA Osasuna,€3.6M,€6K
Lucas Vázquez,26,Spain,82,Real Madrid CF,€26M,€185K
Luis Alberto,24,Spain,77,Lazio,€12M,€43K
Luis Fernández,23,Spain,66,RC Deportivo de La Coruña,€875K,€6K
Luis García,36,Spain,70,KAS Eupen,€575K,€7K
Luis Muñoz,20,Spain,60,CD Lugo,€290K,€2K
Luis Perea,19,Spain,61,CA Osasuna,€475K,€1K
Luis Pérez,22,Spain,67,CD Tenerife,€950K,€5K
Luis Ruiz,25,Spain,67,CD Lugo,€825K,€5K
Luis Valcarce,24,Spain,68,CD Numancia,€1M,€5K
Luisinho,32,Portugal,77,RC Deportivo de La Coruña,€4.9M,€24K
Luismi,25,Spain,71,Real Valladolid,€2.8M,€7K
Luna,26,Spain,75,Levante UD,€7M,€21K
Luso,32,Spain,72,SD Huesca,€1.8M,€6K
Luís Aurélio,28,Portugal,73,CD Feirense,€4M,€12K
Luís Hernández,28,Spain,77,Málaga CF,€8M,€26K
Luís Machado,24,Portugal,68,CD Feirense,€1.2M,€6K
Luís Martins,25,Portugal,70,CS Marítimo,€1.9M,€7K
Luís Neto,29,Portugal,77,Fenerbahçe SK,€7M,€59K
Luís Ribeiro,25,Portugal,64,Estoril Praia,€425K,€2K
Luís Rocha,30,Portugal,67,CD Feirense,€575K,€6K
M. Aaquist,22,Denmark,65,FC Nordsjælland,€875K,€4K
M. Abdellaoue,28,Norway,67,Aalesunds FK,€800K,€4K
M. Abdellaoue,31,Norway,70,Vålerenga Fotball,€1.6M,€5K
M. Adamonis,20,Lithuania,55,Salernitana,€160K,€3K
M. Aebischer,20,Switzerland,55,BSC Young Boys,€150K,€3K
M. Afaker,18,Netherlands,57,Excelsior,€220K,€1K
M. Agesen,34,Denmark,68,Randers FC,€270K,€8K
M. Ahlinvi,17,France,60,En Avant de Guingamp,€280K,€2K
M. Ahlschwede,27,Germany,65,Würzburger FV,€450K,€1K
M. Ajani,23,Germany,63,Hallescher FC,€500K,€1K
M. Akanji,21,Switzerland,72,FC Basel,€4.7M,€17K
M. Albertazzi,26,Italy,67,Hellas Verona,€650K,€14K
M. Albornoz,29,Sweden,61,AFC Eskilstuna,€200K,€1K
M. Albæk,27,Denmark,73,1. FC Kaiserslautern,€4.5M,€14K
M. Aleksandrov,28,Bulgaria,68,Arsenal Tula,€900K,€17K
M. Alluci,18,Italy,53,Virtus Entella,€120K,€1K
M. Almebäck,29,Sweden,64,Örebro SK,€350K,€2K
M. Alphonse,27,France,68,FC Sochaux-Montbéliard,€750K,€6K
M. Amalfitano,32,France,73,Stade Rennais FC,€3.1M,€23K
M. Ambichl,26,Austria,65,SKN St. Pölten,€650K,€5K
M. Ambrosiewicz,19,Poland,60,Górnik Zabrze,€280K,€1K
M. Amundsen,24,Norway,64,Lillestrøm SK,€525K,€1K
M. Andersen,18,Denmark,51,FC Nordsjælland,€80K,€1K
M. Andersen,19,Denmark,52,Aalborg BK,€100K,€1K
M. Andersen,28,Denmark,68,Lyngby BK,€775K,€6K
M. Andersen,31,Norway,63,Tromsø IL,€325K,€1K
M. Andreolli,31,Italy,77,Cagliari,€6M,€50K
M. Angha,23,Switzerland,67,FC Sion,€975K,€9K
M. Antenucci,32,Italy,73,Ferrara (SPAL),€3.2M,€17K
M. Antonsson,26,Sweden,68,Blackburn Rovers,€1.1M,€22K
M. Antonsson,36,Sweden,68,FC København,€120K,€8K
M. Appiah,29,Germany,66,VfL Osnabrück,€500K,€1K
M. Araai,21,France,58,AC Ajaccio,€190K,€1K
M. Aramu,22,Italy,67,Virtus Entella,€1.2M,€22K
M. Aratore,26,Switzerland,63,FC St. Gallen,€425K,€3K
M. Araz,23,Switzerland,63,Atiker Konyaspor,€525K,€3K
M. Ardemagni,30,Italy,72,Avellino,€3M,€4K
M. Arini,30,Italy,68,Cremonese,€825K,€3K
M. Arnautović,28,Austria,82,West Ham United,€22.5M,€125K
M. Arnold,23,Germany,79,VfL Wolfsburg,€16.5M,€63K
M. Asllani,18,Switzerland,51,FC Lausanne-Sports,€80K,€1K
M. Augustin,18,Austria,52,Wolfsberger AC,€90K,€1K
M. Autret,26,France,67,Stade Brestois 29,€900K,€5K
M. Axente,30,Romania,66,Al Faisaly,€625K,€8K
M. Badelj,28,Croatia,78,Fiorentina,€10.5M,€64K
M. Badelj,28,Croatia,78,Fiorentina,€10.5M,€64K
M. Badelj,28,Croatia,78,Fiorentina,€10.5M,€64K
M. Badelj,28,Croatia,78,Fiorentina,€10.5M,€64K
M. Bader,20,Germany,65,Karlsruher SC,€800K,€1K
M. Bakakis,26,Greece,66,AEK Athens,€625K,€1K
M. Bakalorz,27,Germany,73,Hannover 96,€3.8M,€33K
M. Bakenga,24,Norway,64,Tromsø IL,€575K,€2K
M. Bakić,23,Montenegro,68,SC Braga,€1.2M,€6K
M. Baku,19,Germany,58,SG Sonnenhof Großaspach,€270K,€1K
M. Ballmert,23,Germany,62,SV Meppen,€375K,€1K
M. Balotelli,26,Italy,82,OGC Nice,€24.5M,€51K
M. Bani,23,Italy,67,Chievo Verona,€900K,€8K
M. Barnofsky,22,Germany,62,Hallescher FC,€350K,€1K
M. Barreto,26,France,62,AJ Auxerre,€350K,€2K
M. Barthelmé,28,France,71,La Berrichonne de Châteauroux,€2.4M,€6K
M. Basha,30,Albania,71,Bari,€2.2M,€4K
M. Batshuayi,23,Belgium,80,Chelsea,€20M,€120K
M. Battistoni,22,Italy,55,Ternana,€110K,€1K
M. Baudry,29,France,67,Doncaster Rovers,€600K,€7K
M. Bauer,22,Germany,60,SpVgg Unterhaching,€260K,€1K
M. Bauer,25,Austria,70,Rubin Kazan,€1.9M,€25K
M. Baze,19,Sweden,52,IFK Norrköping,€110K,€1K
M. Bašić,29,Croatia,68,Grasshopper Club Zürich,€700K,€11K
M. Bech Sorensen,18,Denmark,53,Brentford,€110K,€2K
M. Beerman,18,Malta,63,Rangers,€675K,€4K
M. Benassi,22,Italy,79,Fiorentina,€17.5M,€64K
M. Beneddine,21,France,58,AS Monaco,€200K,€3K
M. Berg,30,Sweden,80,,€0,
M. Berg,30,Sweden,80,,€0,€0.00
M. Berg Gjerstrøm,20,Norway,59,Strømsgodset IF,€280K,€1K
M. Besuschkow,20,Germany,62,Eintracht Frankfurt,€525K,€4K
M. Biamou,26,France,55,Coventry City,€110K,€3K
M. Bianchetti,24,Italy,73,Hellas Verona,€4.3M,€20K
M. Bildøy,17,Norway,53,SK Brann,€120K,€1K
M. Bizot,26,Netherlands,73,AZ Alkmaar,€3.5M,€9K
M. Biševac,33,Serbia,73,FC Metz,€1.6M,€14K
M. Bjärsmyr,31,Sweden,71,Medicana Sivasspor,€1.6M,€10K
M. Bleve,21,Italy,54,Ternana,€90K,€1K
M. Boben,23,Slovenia,63,FC Rostov,€500K,€5K
M. Bobjerg,19,Denmark,50,AC Horsens,€50K,€1K
M. Bodmer,34,France,75,Amiens SC Football,€2M,€18K
M. Boland,30,Germany,72,Eintracht Braunschweig,€2.9M,€17K
M. Boman,28,Sweden,66,IFK Göteborg,€675K,€3K
